order,url,page_type,section,opt_a_link,opt_a_text,opt_a_img,opt_b_link,opt_b_text,opt_b_img,other_images,other_text,match_taxon,match_common,image_credits
664,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=31,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_end.asp?ID=101,"Option A
There are dark rings around each eye.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_31a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=32,"Option B
There are no dark rings around each eye.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_31b.jpg,,,,,©P. Lai | ©P. Lai
662,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=30,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=556,"Option A
The nose of the animal is a deep red in contrast to the lighter color of the fur on other parts of the head.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_30a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=31,"Option B
The nose of the animal is not a deep red in contrast to the lighter color of the fur on other parts of the head.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_30b.jpg,,,,,©P. Lai | ©P. Lai
660,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=29,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=554,"Option A
A. The colouration of the back of the animal is very grizzled (“salt and pepper”).
B.  The upper incisors are grooved.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_29a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=30,"Option B
A. The colouration of the back of the animal is not very grizzled (“salt and pepper”), but is either one colour or a subtle mixture of more than one colour.
B.  The upper incisors may or may not be grooved.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_29b.jpg,,,,,©R. Banasiak & P. Lai | ©R. Killackey & P. Lai
658,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=28,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_end.asp?ID=93,"Option A
A. The length of the head and body is shorter than 100 mm.
B.  The upper incisors have a notch in the back edge.
C.  The tail is not longer than the head and body.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_28a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=29,"Option B
A. The length of the head and body is longer than 100 mm.
B.  The upper incisors do not have a notch in the back edge.
C.  The tail may or may not be longer than the head and body.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_28b.jpg,,,,,©R. Banasiak & P. Lai | ©R. Banasiak & P. Lai
638,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=22,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=23,"Option A
There is at least one longitudinal stripe along the back of the animal.  This stripe is sometimes very faint.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_22a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=28,"Option B
There are no longitudinal stripes along the back of the animal.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_22b.jpg,,,,,©P. Lai | ©P. Lai
636,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=21,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_end.asp?ID=94,"Option A
The hairs of the fur are very stiff and spiny.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_21a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=22,"Option B
The hairs of the fur are soft, or only moderately stiff, never spiny.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_21b.jpg,,,,,©R. Killackey & P. Lai | ©R. Killackey & P. Lai
630,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=18,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=19,"Option A
A. There is a patch of white hairs at the base of each ear.
B.  The tail is longer than the head and body.
C.  The tail has very fine hairs on it, making it hard to see the scales underneath and there may be longer hairs on the back half of the tail.
D.  The hind feet are very long.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_18a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=21,"Option B
A. There is no patch of white hairs at the base of each ear (except in Mastomys pernanus).
B.  The tail may or may not be longer than the head and body.
C.  There are always scales or rings of scales visible somewhere on the tail and there may or may not be longer hairs on the back half of the tail.
D.  The hind feet are not exceptionally long.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_18b.jpg,,,,,©P. Lai | ©P. Lai
628,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=17,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=456,"Option A
A. The front half of the tail is dark, the end of the tail is white and the middle is mottled. 
B.  The fur on the underside of the animal is pure white.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_17a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=18,"Option B
A. The colour pattern on the tail is not one where the front half of the tail is dark, the end of the tail is white and the middle is mottled. 
B.  The fur on the underside of the animal may or may not be pure white.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_17b.jpg,,,,,©R. Killackey | ©P. Lai
622,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=14,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=15,"Option A
The tail is no more than 1/2 the length of the head and body, and is usually significantly less.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_14a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=17,"Option B
The tail is at least 1/2 the length of the head and body, and may be longer than the head and body.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_14b.jpg,,,,,©R. Killackey | ©R. Killackey & P. Lai
616,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=12,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=13,"Option A
The length of the head and body is longer than 300 mm.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_12a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=14,"Option B
The length of the head and body is shorter than 300 mm.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_12b.jpg,,,,,©R. Killackey & P. Lai | ©R. Killackey & P. Lai
612,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=10,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=11,"Option A
A.  The tail is either absent or no longer than the hind feet.
B.  The eyes and ears are either inconspicuous or very small.
C.  The incisors are not very orange.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_10a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=12,"Option B
A.  The tail is usually prominent (it may be short).
B.  The eyes and ears are usually prominent.  If both are either inconspicuous or very small, then...
C.  the incisors are very orange.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_10b.jpg,,,,,©R. Killackey | ©R. Killackey & P. Lai
584,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=4,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=5,"Option A
The tail is very bushy with long hairs along the entire length, such that the form of the bony support is not visible.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_4a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=10,"Option B
Either there is no tail, or there is a naked tail (or nearly so).  While there may be hairs on the tail, including thick tufts on the tip, it is possible to see scales, or the form of the bony support on some aspect of the tail.

Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_4b.jpg,,,,,©R. Killackey & P. Lai | ©R. Killackey & P. Lai
582,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=3,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=595,"Option A
A.  The rear feet are much longer than the front feet.
B.  Each ear is very long and prominent.
C.  The tail is well haired with the front section lightly colored and the rear section black.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_3a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=4,"Option B
A. Usually the rear feet are not significantly longer than the front feet.  If they are, then...
B.  Each ear is not very long and prominent.
C.  The tail is either naked or well haired.  If it is well haired, the color pattern is not the front section lightly colored and the rear section black.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_3b.jpg,,,,,©R. Killackey | ©R. Killackey & P. Lai
580,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=2,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=590,"Option A
A.  There is a membrane of skin between the front and back legs.
B.  There are scales on the underside of the base of the tail.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=3,"Option B
A.  There is no membrane of skin between the front and back legs.
B.  There are no scales on the underside of the base of the tail.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_2b.jpg,,,,,©P. Lai | ©R. Killackey & P. Lai
576,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=1,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=62,"Option A
The hairs are modified as long spines (some as long as the head and body) that are a mottled black and white color on the posterior region of the body.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=2,"Option B
The hairs are not modified as long spines (that get as long as the length of the head and body). 
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_1b.jpg,,,,,©R. Banasiak | ©P. Lai
708,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=288,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_L_serval_288_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_L_serval_288_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_L_serval_288.jpg,,Leptailurus,,
710,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=285,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_A_jubatus_285_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_A_jubatus_285_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_A_jubatus_285.jpg,,Acinonyx,,
711,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=291,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_P_pardus_291_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_P_pardus_291_b.jpg,,Panthera,,
709,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=19&key=3,Option-page,Section: Felidae,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=285,"Option A
The back of the animal has spots
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Felidae_2_3a.jpg,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=291,"Option B
The back of the animal has rosettes.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Felidae_2_3b.jpg,,,,,©R. Killackey & B. Stanley | ©R. Killackey & B. Stanley
707,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=19&key=2,Option-page,Section: Felidae,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=288,"Option A
The tail is shorter than 1/2 the length of the head and body.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Felidae_2_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=19&key=3,"Option B
The tail is longer than 1/2 the length of the head and body.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Felidae_2_2b.jpg,,,,,©R. Banasiak | ©B. Stanley
713,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=290,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_P_leo_290_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_P_leo_290_b.jpg,,Panthera,,
715,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=286,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_C_caracal_286_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_C_caracal_286_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_C_caracal_286.jpg,,Caracal,,
716,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=287,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_F_silvestris_287_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_F_silvestris_287_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_F_silvestris_287.jpg,,Felis,,
714,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=19&key=5,Option-page,Section: Felidae,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=286,"Option A
There is a tuft of black hair on the tip of each ear.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Felidae_2_5a.jpg,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=287,"Option B
There is no tuft of black hair on the tip of each ear.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Felidae_2_5b.jpg,,,,,©P. Lai | ©B. Stanley
712,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=19&key=4,Option-page,Section: Felidae,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=290,"Option A
The length of the head and body is longer than 950 mm.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Felidae_2_4a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=19&key=5,"Option B
The length of the head and body is shorter than 950 mm.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Felidae_2_4b.jpg,,,,,©B. Stanley | ©B. Stanley
706,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=19&key=1,Option-page,Section: Felidae,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=19&key=2,"Option A
The back of the animal has spots or rosettes. 
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Felidae_2_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=19&key=4,"Option B
The back of the animal has no spots or rosettes.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Felidae_2_1b.jpg,,,,,©R. Banasiak & B. Stanley | ©P. Lai & B. Stanley
720,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=318,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_H_hyaena_318_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_H_hyaena_318_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_H_hyaena_318.jpg,,Hyaena,,
721,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=317,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_C_crocuta_317_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_C_crocuta_317_b.jpg,,Crocuta,,
719,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=18&key=2,Option-page,Section: Hyaenidae,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=318,"Option A
A. The legs and body are striped.
B.  The ears are long and pointed.

Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Hyaenid_2_2a.jpg,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=317,"Option B
A. The legs and body are spotted or blotched.
B.  The ears are short and rounded.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Hyaenid_2_2b.jpg,,,,,©R. Banasiak | ©B. Stanley
722,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=319,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_P_cristatus_319_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_P_cristatus_319_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_P_cristatus_319.jpg,,Proteles,,
718,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=18&key=1,Option-page,Section: Hyaenidae,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=18&key=2,"Option A
The length of the head and body is longer than 900 mm.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Hyaenid_2_1a.jpg,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=319,"Option B
The length of the head and body is shorter than 900 mm.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Hyaenid_2_1b.jpg,,,,,©B. Stanley | ©R. Banasiak
725,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=323,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_L_pictus_323_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_L_pictus_323_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_L_pictus_323.jpg,,Lycaon,,
727,http://archive.fieldmuseum.org/tanzania/SkinKey_end.asp?ID=118,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_118a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_118b.jpg,"['There are three species known from Tanzania: Canis adustus (the side-striped jackal), Canis aureus (the golden jackal) and Canis mesomelas (the black or silver-backed jackal).  Another species, Canis familiaris (the domestic dog) is introduced to the country.  Jackals are omnivorous and found in a variety of habitats.']",Canis,,©B. Stanley | ©R. Banasiak
728,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=324,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_O_megalotis_324_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_O_megalotis_324_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_O_megalotis_324.jpg,,Otocyon,,
726,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=14&key=2,Option-page,Section: Canidae,http://archive.fieldmuseum.org/tanzania/SkinKey_end.asp?ID=118,"Option A
A. The greatest length of the head and body (excluding the tail) is usually greater than 65 cm.
B. There is no dark ""mask"" around the eyes.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Canidae_2_2a.jpg,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=324,"Option B
A. The greatest length of the head and body (excluding the tail) is usually less than 65 cm.
B. There is a dark ""mask"" around the eyes.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Canidae_2_2b.jpg,,,,,©P. Lai | ©P. Lai
724,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=14&key=1,Option-page,Section: Canidae,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=323,"Option A
A. The coloration of the animal is a pattern of multicolored blotches 
B.  There are 4 digits on each front foot.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Canidae_2_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=14&key=2,"Option B
A. The coloration of the animal is a not a pattern of multicolored blotches, but rather the coat is grizzled, streaked or speckled 
B.  There are 5 digits on each front foot. 
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Canidae_2_1b.jpg,,,,,©P. Lai & B. Stanley | ©P. Lai & B. Stanley
731,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=301,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_N_binotata_301_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_N_binotata_301_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_N_binotata_301.jpg,,Nandinia,,
733,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=292,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_C_civetta_292_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_C_civetta_292_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_C_civetta_292.jpg,,Civettictis,,
735,http://archive.fieldmuseum.org/tanzania/SkinKey_end.asp?ID=130,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_130a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_130b.jpg,"['There are 3 species known in Tanzania: Genetta genetta, Genetta servalina and Genetta tigrina.  The genets are recognized by the ringed long tail and spots in rows on the side of the animal.  There is only one longitudinal stripe along the back of the animal.']",Genetta,,©B. Stanley | ©P. Lai
736,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=300,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_V_indica_300_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_V_indica_300_b.jpg,,Viverricula,,
734,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=16&key=3,Option-page,Section: Viverridae,http://archive.fieldmuseum.org/tanzania/SkinKey_end.asp?ID=130,"Option A
A. There is one large black stripe running longitudinally along the back.
B.  The spots are arranged in rows on the flanks. 
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Viverridae_2_3a.jpg,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=300,"Option B
A. There is more than one black stripe running longitudinally along the back.
B.  The spots are not arranged in rows on the flanks. 
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Viverridae_2_3b.jpg,,,,,©R. Killackey | ©P. Lai
732,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=16&key=2,Option-page,Section: Viverridae,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=292,"Option A
A. The length of the head and body is longer than 600 mm.
B.  The hair is shaggy and coarse and the coloration pattern is a series of stripes and spots that are often not well defined.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Viverridae_2_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=16&key=3,"Option B
A. The length of the head and body is shorter than 600 mm.
B.  The hair is either generally or very soft and the coloration pattern is a series of stripes and spots that are usually well defined.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Viverridae_2_2b.jpg,,,,,©R. Killackey | ©R. Killackey
730,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=16&key=1,Option-page,Section: Viverridae,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=301,"Option A
A. There are two pale spots on the shoulders.
B.  There is no black stripe or stripes running longitudinally along the rear of the back.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Viverridae_2_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=16&key=2,"Option B
A. There are no pale spots on the shoulders.
B.  There is one or more than one black stripe running longitudinally along the rear of the back.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Viverridae_2_1b.jpg,,,,,©R. Killackey | ©R. Killackey
739,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=315,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_M_mungo_315_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_M_mungo_315_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_M_mungo_315.jpg,,Mungos,,
742,http://archive.fieldmuseum.org/tanzania/SkinKey_end.asp?ID=136,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_136a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_136b.jpg,['There is 1 species known in Tanzania: Bdeogale crassicauda.\r\nThe bushy-tailed mongoose is recognizable by its bushy tail and the presence of 4 digits on all 4 feet.'],Bdeogale,,©R. Killackey | ©P. Lai
744,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=302,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_A_paludinosus_302_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_A_paludinosus_302_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_A_paludinosus_302.jpg,,Atilax,,
745,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=314,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_I_albicauda_314_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_I_albicauda_314_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_I_albicauda_314.jpg,,Ichneumia,,
743,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=17&key=4,Option-page,Section: Herpestidae,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=302,"Option A
The color of the animal is all brown.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Herpestidae_2_4a.jpg,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=314,"Option B
A. The dark legs of the animal contrast with the lighter body.
B. The tail is white and bushy.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Herpestidae_2_4b.jpg,,,,,©R. Killackey | ©R. Killackey
741,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=17&key=3,Option-page,Section: Herpestidae,http://archive.fieldmuseum.org/tanzania/SkinKey_end.asp?ID=136,"Option A
There are 4 toes on each front foot.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Herpestidae_2_3a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=17&key=4,"Option B
There are 5 toes on each front foot.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Herpestidae_2_3b.jpg,,,,,©R. Killackey & P. Lai | ©R. Killackey & P. Lai
748,http://archive.fieldmuseum.org/tanzania/SkinKey_end.asp?ID=134,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_134a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_134b.jpg,['There are 2 species known from Tanzania: Herpestes ichneumon (the Egyptian mongoose) and Herpestes sanguinea (the Slender mongoose).  The black tip to the tail of Herpestes ichneumon causes some people to call it the black-tipped mongoose.  Herpestes sanguinea is variable in coat color and is often melanistic.'],Herpestes,,©B. Stanley | ©P. Lai
749,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=316,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_melleri_316_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_R_melleri_316_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_R_melleri_316.jpg,,Rhynchogale,,
